dataset,model,defense,metric,mean,std,ci_low,ci_high,n_seeds
synthetic_low_sparse,GraphSAGE,sami,test_accuracy,0.9887600000000001,0.006901304224565123,0.9837199999999999,0.9938,5
synthetic_low_sparse,GraphSAGE,sami,conf_attack_auc,0.48595999999999995,0.038855926188935436,0.46129999999999993,0.51798,5
synthetic_low_sparse,GraphSAGE,sami,lira_attack_auc,0.50766,0.029811122085557282,0.48457999999999996,0.53074,5
synthetic_low_sparse,GraphSAGE,sami,ece_test,0.16798,0.01149421593672226,0.15816000000000002,0.1768,5
synthetic_low_sparse,GraphSAGE,sami,lira_tpr_at_0.01_fpr,0.00876,0.0055846217418908505,0.0037600000000000003,0.0125,5
synthetic_low_sparse,GraphSAGE,sami_no_adv,test_accuracy,0.9887600000000001,0.006901304224565123,0.9837199999999999,0.9938,5
synthetic_low_sparse,GraphSAGE,sami_no_adv,conf_attack_auc,0.48595999999999995,0.038855926188935436,0.46129999999999993,0.5187799999999999,5
synthetic_low_sparse,GraphSAGE,sami_no_adv,lira_attack_auc,0.50722,0.029423748911381113,0.48457999999999996,0.52987,5
synthetic_low_sparse,GraphSAGE,sami_no_adv,ece_test,0.16798,0.01149421593672226,0.1587645,0.17644,5
synthetic_low_sparse,GraphSAGE,sami_no_adv,lira_tpr_at_0.01_fpr,0.00876,0.0055846217418908505,0.0037600000000000003,0.0125,5
synthetic_low_sparse,GraphSAGE,sami_no_gate,test_accuracy,0.9887600000000001,0.006901304224565123,0.9837199999999999,0.9938,5
synthetic_low_sparse,GraphSAGE,sami_no_gate,conf_attack_auc,0.48591999999999996,0.038850315314035724,0.46130000000000004,0.52188,5
synthetic_low_sparse,GraphSAGE,sami_no_gate,lira_attack_auc,0.50722,0.029423748911381113,0.48708900000000005,0.5302600000000001,5
synthetic_low_sparse,GraphSAGE,sami_no_gate,ece_test,0.16798,0.01149421593672226,0.15815100000000004,0.17644,5
synthetic_low_sparse,GraphSAGE,sami_no_gate,lira_tpr_at_0.01_fpr,0.00876,0.0055846217418908505,0.0037600000000000003,0.0125,5
synthetic_low_sparse,GraphSAGE,sami_no_lte,test_accuracy,0.9075000000000001,0.012009163168181201,0.89876,0.9175000000000001,5
synthetic_low_sparse,GraphSAGE,sami_no_lte,conf_attack_auc,0.50624,0.020669252526397754,0.49168,0.522318,5
synthetic_low_sparse,GraphSAGE,sami_no_lte,lira_attack_auc,0.49522000000000005,0.020021912995515683,0.47831999999999997,0.50926,5
synthetic_low_sparse,GraphSAGE,sami_no_lte,ece_test,0.21094,0.014108968778759124,0.20004,0.22134,5
synthetic_low_sparse,GraphSAGE,sami_no_lte,lira_tpr_at_0.01_fpr,0.00876,0.007099859153532555,0.0037600000000000003,0.013740000000000002,5
synthetic_low_sparse,GraphSAGE,sami_temp_only,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,GraphSAGE,sami_temp_only,conf_attack_auc,0.5624600000000001,0.047726805885162676,0.52364,0.5974999999999999,5
synthetic_low_sparse,GraphSAGE,sami_temp_only,lira_attack_auc,0.5003400000000001,0.0342903484963335,0.47476,0.5259199999999999,5
synthetic_low_sparse,GraphSAGE,sami_temp_only,ece_test,0.00066,0.00030495901363953817,0.00043999999999999996,0.0008800000000000002,5
synthetic_low_sparse,GraphSAGE,sami_temp_only,lira_tpr_at_0.01_fpr,0.01376,0.01113004941588311,0.0063,0.02372,5
synthetic_low_sparse,LogReg,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,LogReg,none,conf_attack_auc,0.54444,0.03178479196093629,0.5170999999999999,0.5678400000000001,5
synthetic_low_sparse,LogReg,none,lira_attack_auc,0.49768,0.023678935786897178,0.48250000000000004,0.5175545000000001,5
synthetic_low_sparse,LogReg,none,ece_test,0.00132,0.00016431676725154985,0.00118,0.0014399999999999999,5
synthetic_low_sparse,LogReg,none,lira_tpr_at_0.01_fpr,0.013739999999999999,0.015558373951027145,0.0025,0.026240000000000003,5
synthetic_low_sparse,MLP,none,test_accuracy,1.0,0.0,1.0,1.0,5
synthetic_low_sparse,MLP,none,conf_attack_auc,0.50054,0.04310421093118396,0.46158,0.52498,5
synthetic_low_sparse,MLP,none,lira_attack_auc,0.49748000000000003,0.03299290832891211,0.47309999999999997,0.5271399999999999,5
synthetic_low_sparse,MLP,none,ece_test,0.004079999999999999,0.000506951674225463,0.0037000000000000006,0.0045,5
synthetic_low_sparse,MLP,none,lira_tpr_at_0.01_fpr,0.015000000000000003,0.007104224095564555,0.010020000000000001,0.019999999999999997,5
