dataset,model,defense,metric,mean_none,mean_def,mean_diff,ci_low,ci_high,cohens_d,p_val,n_seeds,p_val_corrected,significant
synthetic_high_sparse,GCN,confidence_masking,test_accuracy,0.9469999999999998,0.9469999999999998,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,confidence_masking,test_auroc,0.9976800000000001,0.9946400000000001,-0.0030400000000000206,-0.0053254713941039145,-0.0007545286058961266,-1.6123294292628043,0.020962355339652856,5,0.18294419205515222,False
synthetic_high_sparse,GCN,confidence_masking,conf_attack_auc,0.5424800000000001,0.53078,-0.011699999999999978,-0.04810172602065044,0.024701726020650478,-0.23110676587980014,0.42261944657173517,5,1.0,False
synthetic_high_sparse,GCN,confidence_masking,threshold_attack_auc,0.53844,0.53822,-0.00021999999999999797,-0.001121383069675404,0.000681383069675408,-0.0058084707747238125,0.5351686177321658,5,1.0,False
synthetic_high_sparse,GCN,confidence_masking,shadow_attack_auc,0.53462,0.5391400000000001,0.004520000000000013,-0.007785447768073586,0.016825447768073612,0.10834734271432497,0.365469340195031,5,1.0,False
synthetic_high_sparse,GCN,confidence_masking,label_only_attack_auc,0.5377799999999999,0.5377799999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,test_accuracy,0.9469999999999998,0.9469999999999998,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,test_auroc,0.9976800000000001,0.9976800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,conf_attack_auc,0.5424800000000001,0.5424800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,threshold_attack_auc,0.53844,0.53844,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,shadow_attack_auc,0.53462,0.53462,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,epsd_ablation,label_only_attack_auc,0.5377799999999999,0.5377799999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GCN,dp_sgd,test_accuracy,0.9462499999999999,0.9475,0.0012500000000000011,-0.008761226126679634,0.011261226126679636,0.10540925533894645,0.7176856442107858,4,1.0,False
synthetic_high_sparse,GCN,dp_sgd,test_auroc,0.9977,0.9982249999999999,0.0005249999999999699,-0.0002585865280647784,0.0013085865280647183,0.5229341330247975,0.12275214189618905,4,0.5941616280017218,False
synthetic_high_sparse,GCN,dp_sgd,conf_attack_auc,0.52725,0.481825,-0.04542499999999998,-0.11160973003602916,0.020759730036029198,-1.2586340335719055,0.1168845833151046,4,0.5705552541483072,False
synthetic_high_sparse,GCN,dp_sgd,threshold_attack_auc,0.523725,0.504475,-0.019250000000000017,-0.03634781433161524,-0.0021521856683847894,-1.0874505870259077,0.037206199362035064,4,0.24919500968060695,False
synthetic_high_sparse,GCN,dp_sgd,shadow_attack_auc,0.51705,0.4984249999999999,-0.018625000000000044,-0.05989965900875001,0.02264965900874992,-1.1020525169846513,0.24650393651479396,4,0.8802303923427365,False
synthetic_high_sparse,GCN,dp_sgd,label_only_attack_auc,0.5311250000000001,0.518125,-0.012999999999999998,-0.0403539235994747,0.014353923599474704,-0.42451502121719514,0.22761348955325852,4,0.862964252853986,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,test_accuracy,0.994,0.994,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,test_auroc,0.9999800000000001,0.9999800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,conf_attack_auc,0.54696,0.54696,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,threshold_attack_auc,0.5415800000000001,0.5415800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,shadow_attack_auc,0.54818,0.54818,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_tuned,label_only_attack_auc,0.53582,0.53582,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,dropedge,test_accuracy,0.994,1.0,0.006000000000000005,0.000805746831582162,0.011194253168417849,2.0283702113484394,0.03267792333680298,5,0.2413138954102374,False
synthetic_high_sparse,GraphSAGE,dropedge,test_auroc,0.9999800000000001,1.0,1.9999999999997796e-05,-3.552890210395195e-05,7.552890210394754e-05,0.6324555320336758,0.37390096630005887,5,1.0,False
synthetic_high_sparse,GraphSAGE,dropedge,conf_attack_auc,0.54696,0.5475,0.000539999999999996,-0.08114231663388546,0.08222231663388546,0.014235296976112118,0.9862347029773099,5,1.0,False
synthetic_high_sparse,GraphSAGE,dropedge,threshold_attack_auc,0.5415800000000001,0.52444,-0.01714,-0.03505605411915445,0.0007760541191544588,-1.4021417447110198,0.05661543334720944,5,0.34540035654348705,False
synthetic_high_sparse,GraphSAGE,dropedge,shadow_attack_auc,0.54818,0.56522,0.01704000000000001,-0.012916363078633177,0.046996363078633197,0.8511259169500331,0.18940979203754324,5,0.7821589560829424,False
synthetic_high_sparse,GraphSAGE,dropedge,label_only_attack_auc,0.53582,0.53398,-0.001839999999999975,-0.057103157355569645,0.0534231573555697,-0.067688379425665,0.9307913561229786,5,1.0,False
synthetic_high_sparse,GraphSAGE,label_smoothing,test_accuracy,0.994,0.999,0.0050000000000000044,0.000610054834574587,0.009389945165425422,1.4907119849998596,0.03410942316740962,5,0.24558784680534926,False
synthetic_high_sparse,GraphSAGE,label_smoothing,test_auroc,0.9999800000000001,1.0,1.9999999999997796e-05,-3.552890210395195e-05,7.552890210394754e-05,0.6324555320336758,0.37390096630005887,5,1.0,False
synthetic_high_sparse,GraphSAGE,label_smoothing,conf_attack_auc,0.54696,0.5751000000000001,0.02814000000000001,-0.02537720196085418,0.0816572019608542,1.1218980105262393,0.2180981866035976,5,0.862964252853986,False
synthetic_high_sparse,GraphSAGE,label_smoothing,threshold_attack_auc,0.5415800000000001,0.5785600000000001,0.03697999999999997,0.0038425257434934676,0.07011747425650647,1.6971697111780337,0.03627757898530299,5,0.24919500968060695,False
synthetic_high_sparse,GraphSAGE,label_smoothing,shadow_attack_auc,0.54818,0.5782200000000001,0.03004000000000002,0.008328163772969216,0.05175183622703083,1.2270355273362294,0.01843706369634192,5,0.16521481504085256,False
synthetic_high_sparse,GraphSAGE,label_smoothing,label_only_attack_auc,0.53582,0.51692,-0.018899999999999962,-0.05769310861093266,0.019893108610932738,-0.804623658106071,0.24756479784639462,5,0.8802303923427365,False
synthetic_high_sparse,GraphSAGE,confidence_masking,test_accuracy,0.994,0.994,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,confidence_masking,test_auroc,0.9999800000000001,0.9999800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,confidence_masking,conf_attack_auc,0.54696,0.54646,-0.0004999999999999894,-0.0028312220899422025,0.001831222089942224,-0.019644879303881594,0.5835714899025509,5,1.0,False
synthetic_high_sparse,GraphSAGE,confidence_masking,threshold_attack_auc,0.5415800000000001,0.5414199999999999,-0.0001600000000000046,-0.0003483076688348822,2.8307668834872996e-05,-0.020440379484278487,0.07774164094792996,5,0.4305690883269967,False
synthetic_high_sparse,GraphSAGE,confidence_masking,shadow_attack_auc,0.54818,0.5480799999999999,-9.999999999998899e-05,-0.0019269768290272268,0.0017269768290272488,-0.005568033166118901,0.8865680596684283,5,1.0,False
synthetic_high_sparse,GraphSAGE,confidence_masking,label_only_attack_auc,0.53582,0.53582,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,test_accuracy,0.994,0.994,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,test_auroc,0.9999800000000001,0.9999800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,conf_attack_auc,0.54696,0.54696,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,threshold_attack_auc,0.5415800000000001,0.5415800000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,shadow_attack_auc,0.54818,0.54818,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,epsd_ablation,label_only_attack_auc,0.53582,0.53582,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_high_sparse,GraphSAGE,dp_sgd,test_accuracy,0.9924999999999999,0.97625,-0.016250000000000014,-0.03389153929465351,0.0013915392946534828,-2.146879341996403,0.06093074307057996,4,0.35812355110871485,False
synthetic_high_sparse,GraphSAGE,dp_sgd,test_auroc,0.9999750000000001,0.9966,-0.003375000000000017,-0.0077585719019551335,0.0010085719019550998,-1.7348612269645172,0.09166073240960775,4,0.4843723107149914,False
synthetic_high_sparse,GraphSAGE,dp_sgd,conf_attack_auc,0.5547249999999999,0.5038,-0.050925,-0.07261369845174485,-0.029236301548255142,-2.21702146753722,0.004963403626866349,4,0.059560843522396184,False
synthetic_high_sparse,GraphSAGE,dp_sgd,threshold_attack_auc,0.5401,0.5141,-0.026000000000000023,-0.03849219967774551,-0.013507800322254536,-3.3132446524011065,0.007008869561733732,4,0.07915899740311037,False
synthetic_high_sparse,GraphSAGE,dp_sgd,shadow_attack_auc,0.5481,0.531775,-0.01632499999999998,-0.03258424607734245,-6.575392265750768e-05,-0.9791825515156641,0.04950900800377418,4,0.30663643666853685,False
synthetic_high_sparse,GraphSAGE,dp_sgd,label_only_attack_auc,0.5399499999999999,0.524575,-0.015374999999999986,-0.053379231151894475,0.022629231151894504,-0.7517644611874387,0.28825608000063235,4,0.9487742976020814,False
synthetic_low_dense,GCN,epsd_tuned,test_accuracy,0.825,0.825,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_tuned,test_auroc,0.9747199999999999,0.9747199999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_tuned,conf_attack_auc,0.50072,0.50072,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_tuned,threshold_attack_auc,0.5191,0.5191,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_tuned,shadow_attack_auc,0.50744,0.50744,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_tuned,label_only_attack_auc,0.50118,0.50118,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,dropedge,test_accuracy,0.825,0.817,-0.008000000000000007,-0.042454777651513405,0.02645477765151339,-0.2679724923606746,0.5542579947169401,5,1.0,False
synthetic_low_dense,GCN,dropedge,test_auroc,0.9747199999999999,0.97292,-0.0018000000000000017,-0.004975359952541961,0.0013753599525419572,-0.48986166385129215,0.19063056120037,5,0.7821589560829424,False
synthetic_low_dense,GCN,dropedge,conf_attack_auc,0.50072,0.5016200000000001,0.0008999999999999897,-0.03434849877036166,0.036148498770361644,0.026613716790931247,0.9468873586077241,5,1.0,False
synthetic_low_dense,GCN,dropedge,threshold_attack_auc,0.5191,0.52712,0.008020000000000005,-0.005573924358454793,0.0216139243584548,0.3157710363000479,0.1767601824822191,5,0.7493647339960631,False
synthetic_low_dense,GCN,dropedge,shadow_attack_auc,0.50744,0.51708,0.009640000000000015,-0.014225899646111215,0.03350589964611125,0.39747254948627336,0.3248602097943506,5,1.0,False
synthetic_low_dense,GCN,dropedge,label_only_attack_auc,0.50118,0.50484,0.003660000000000008,-0.061750041543633505,0.06907004154363353,0.07428850078885484,0.8840657882066467,5,1.0,False
synthetic_low_dense,GCN,label_smoothing,test_accuracy,0.825,0.8290000000000001,0.0040000000000000036,-0.0071057804207911805,0.015105780420791188,0.18305150478251067,0.37390096630005887,5,1.0,False
synthetic_low_dense,GCN,label_smoothing,test_auroc,0.9747199999999999,0.97516,0.00043999999999999595,-0.0005241902712196069,0.001404190271219599,0.11470241009417968,0.27389959560831706,5,0.9280362768846507,False
synthetic_low_dense,GCN,label_smoothing,conf_attack_auc,0.50072,0.49368,-0.007039999999999991,-0.024311095425293187,0.010231095425293206,-0.1652185266225997,0.3209981857015788,5,1.0,False
synthetic_low_dense,GCN,label_smoothing,threshold_attack_auc,0.5191,0.52164,0.00254000000000002,-0.0036699339444297946,0.008749933944429834,0.09774480901956419,0.3195407253915394,5,1.0,False
synthetic_low_dense,GCN,label_smoothing,shadow_attack_auc,0.50744,0.51496,0.007520000000000015,-0.005281610016205922,0.020321610016205954,0.3129869842565612,0.17823432041225803,5,0.7493647339960631,False
synthetic_low_dense,GCN,label_smoothing,label_only_attack_auc,0.50118,0.49668,-0.004500000000000004,-0.018641075729190014,0.009641075729190006,-0.13480097511290795,0.4268577771328259,5,1.0,False
synthetic_low_dense,GCN,confidence_masking,test_accuracy,0.825,0.825,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,confidence_masking,test_auroc,0.9747199999999999,0.9548399999999999,-0.01988000000000001,-0.02788772206789396,-0.011872277932106056,-3.9853766657228453,0.002322504755756857,5,0.03822179255188427,True
synthetic_low_dense,GCN,confidence_masking,conf_attack_auc,0.50072,0.49261999999999995,-0.008100000000000007,-0.08693173059814906,0.07073173059814904,-0.12615598926365507,0.7895910673786278,5,1.0,False
synthetic_low_dense,GCN,confidence_masking,threshold_attack_auc,0.5191,0.5182,-0.0008999999999999897,-0.0064026872593588215,0.004602687259358843,-0.031433867875652145,0.6733018648830704,5,1.0,False
synthetic_low_dense,GCN,confidence_masking,shadow_attack_auc,0.50744,0.5022800000000001,-0.005159999999999987,-0.0212141441099023,0.010894144109902325,-0.17359229688103858,0.42262075879109023,5,1.0,False
synthetic_low_dense,GCN,confidence_masking,label_only_attack_auc,0.50118,0.50118,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,test_accuracy,0.825,0.825,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,test_auroc,0.9747199999999999,0.9747199999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,conf_attack_auc,0.50072,0.50072,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,threshold_attack_auc,0.5191,0.5191,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,shadow_attack_auc,0.50744,0.50744,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,epsd_ablation,label_only_attack_auc,0.50118,0.50118,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GCN,dp_sgd,test_accuracy,0.825,0.769,-0.05599999999999998,-0.10515954603993431,-0.006840453960065648,-2.202864321416247,0.034092923875232044,5,0.24558784680534926,False
synthetic_low_dense,GCN,dp_sgd,test_auroc,0.9747199999999999,0.96154,-0.013179999999999992,-0.021469630062931143,-0.004890369937068841,-2.7563210854484894,0.011561247496988124,5,0.11682944839061685,False
synthetic_low_dense,GCN,dp_sgd,conf_attack_auc,0.50072,0.50014,-0.0005800000000000027,-0.11810142797176885,0.11694142797176886,-0.0113441804247838,0.9897235219060396,5,1.0,False
synthetic_low_dense,GCN,dp_sgd,threshold_attack_auc,0.5191,0.50718,-0.011919999999999976,-0.02265605047097655,-0.0011839495290234016,-0.48056078302461513,0.03683739241866665,5,0.24919500968060695,False
synthetic_low_dense,GCN,dp_sgd,shadow_attack_auc,0.50744,0.5011,-0.006339999999999968,-0.03906092091696969,0.02638092091696975,-0.20661124630770658,0.619138711590595,5,1.0,False
synthetic_low_dense,GCN,dp_sgd,label_only_attack_auc,0.50118,0.49156000000000005,-0.009619999999999995,-0.04735978437163442,0.028119784371634426,-0.27685631375971304,0.5181730099143513,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,conf_attack_auc,0.48132,0.48132,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,threshold_attack_auc,0.49756,0.49756,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,shadow_attack_auc,0.52904,0.52904,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_tuned,label_only_attack_auc,0.5225600000000001,0.5225600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dropedge,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dropedge,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dropedge,conf_attack_auc,0.48132,0.51688,0.03555999999999998,-0.033982861553355656,0.10510286155335562,1.047384288013305,0.22870973468360786,5,0.862964252853986,False
synthetic_low_dense,GraphSAGE,dropedge,threshold_attack_auc,0.49756,0.50052,0.002960000000000007,-0.005660224921126745,0.011580224921126758,0.5569313976105112,0.3943891887372773,5,1.0,False
synthetic_low_dense,GraphSAGE,dropedge,shadow_attack_auc,0.52904,0.5003,-0.028740000000000033,-0.09690648274784838,0.039426482747848324,-0.8658201596147109,0.30674431508589006,5,0.9854205692926724,False
synthetic_low_dense,GraphSAGE,dropedge,label_only_attack_auc,0.5225600000000001,0.51994,-0.0026200000000000554,-0.045258947798133414,0.04001894779813331,-0.13177680778002335,0.8728185208849739,5,1.0,False
synthetic_low_dense,GraphSAGE,label_smoothing,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,label_smoothing,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,label_smoothing,conf_attack_auc,0.48132,0.5418200000000001,0.060499999999999984,-0.06976478619884803,0.190764786198848,1.0388214988416458,0.2667378966422212,5,0.9144172670286614,False
synthetic_low_dense,GraphSAGE,label_smoothing,threshold_attack_auc,0.49756,0.54004,0.04248000000000003,0.01902743541361194,0.06593256458638813,3.318694297285602,0.007338560283855366,5,0.08077381536400503,False
synthetic_low_dense,GraphSAGE,label_smoothing,shadow_attack_auc,0.52904,0.53972,0.010679999999999967,-0.0020442997947607167,0.02340429979476065,0.4902242647617845,0.08021882985661132,5,0.44005758092769637,False
synthetic_low_dense,GraphSAGE,label_smoothing,label_only_attack_auc,0.5225600000000001,0.50186,-0.02070000000000003,-0.043720229517481904,0.002320229517481842,-1.086635882058792,0.06700930453927563,5,0.3821520734121066,False
synthetic_low_dense,GraphSAGE,confidence_masking,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,confidence_masking,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,confidence_masking,conf_attack_auc,0.48132,0.48102,-0.00030000000000000024,-0.004932588307128099,0.004332588307128099,-0.008002662306164735,0.8660515024220654,5,1.0,False
synthetic_low_dense,GraphSAGE,confidence_masking,threshold_attack_auc,0.49756,0.49752,-3.999999999999559e-05,-0.00018157147769820722,0.00010157147769821602,-0.013104193296137899,0.47662066727284114,5,1.0,False
synthetic_low_dense,GraphSAGE,confidence_masking,shadow_attack_auc,0.52904,0.5290999999999999,5.999999999997119e-05,-0.003412887812287919,0.0035328878122878613,0.002281762239740242,0.9640414024542189,5,1.0,False
synthetic_low_dense,GraphSAGE,confidence_masking,label_only_attack_auc,0.5225600000000001,0.5225600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,conf_attack_auc,0.48132,0.48132,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,threshold_attack_auc,0.49756,0.49756,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,shadow_attack_auc,0.52904,0.52904,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,epsd_ablation,label_only_attack_auc,0.5225600000000001,0.5225600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dp_sgd,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dp_sgd,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_dense,GraphSAGE,dp_sgd,conf_attack_auc,0.48132,0.5075799999999999,0.026259999999999995,-0.03284774499602265,0.08536774499602263,0.8444026738717963,0.2849164072734457,5,0.9451354136506559,False
synthetic_low_dense,GraphSAGE,dp_sgd,threshold_attack_auc,0.49756,0.50166,0.004100000000000004,-0.011064576152941978,0.019264576152941984,0.5686743375672587,0.4946038478186497,5,1.0,False
synthetic_low_dense,GraphSAGE,dp_sgd,shadow_attack_auc,0.52904,0.505,-0.024040000000000006,-0.07285228966479027,0.024772289664790247,-0.8892677033395207,0.24329839828495992,5,0.8768870436547263,False
synthetic_low_dense,GraphSAGE,dp_sgd,label_only_attack_auc,0.5225600000000001,0.52566,0.0030999999999999695,-0.03852973681770663,0.04472973681770657,0.11680595055833747,0.8463025061495202,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,test_accuracy,0.8210000000000001,0.8210000000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,test_auroc,0.9741,0.9741,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,conf_attack_auc,0.5619799999999999,0.5619799999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,threshold_attack_auc,0.5307600000000001,0.5307600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,shadow_attack_auc,0.44892000000000004,0.44892000000000004,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_tuned,label_only_attack_auc,0.4931,0.4931,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,dropedge,test_accuracy,0.8210000000000001,0.795,-0.026000000000000002,-0.07856947879568882,0.026569478795688814,-0.727432823510293,0.24163990288577436,5,0.8768870436547263,False
synthetic_low_medium,GCN,dropedge,test_auroc,0.9741,0.9713199999999999,-0.0027800000000000047,-0.004086405197199517,-0.0014735948028004925,-0.8400747017498758,0.004107934720998853,5,0.05034405104883701,False
synthetic_low_medium,GCN,dropedge,conf_attack_auc,0.5619799999999999,0.5333400000000001,-0.02864,-0.05323507279317362,-0.004044927206826376,-0.7290901905624025,0.03188284784265845,5,0.2413138954102374,False
synthetic_low_medium,GCN,dropedge,threshold_attack_auc,0.5307600000000001,0.54,0.00923999999999996,-0.0008391458426743464,0.019319145842674267,0.49710910351276477,0.06362252727395723,5,0.3701674314121148,False
synthetic_low_medium,GCN,dropedge,shadow_attack_auc,0.44892000000000004,0.49034000000000005,0.04141999999999999,-0.02430892365827759,0.10714892365827758,1.3241135847612555,0.15508580930843283,5,0.6819040165012008,False
synthetic_low_medium,GCN,dropedge,label_only_attack_auc,0.4931,0.51,0.01689999999999997,-0.019346381853316566,0.05314638185331651,0.7666113981629047,0.2651577122342653,5,0.9144172670286614,False
synthetic_low_medium,GCN,label_smoothing,test_accuracy,0.8210000000000001,0.8309999999999998,0.009999999999999964,-0.011053437409961463,0.03105343740996139,0.5172606001118701,0.25768352199813627,5,0.8941307751260633,False
synthetic_low_medium,GCN,label_smoothing,test_auroc,0.9741,0.97538,0.0012800000000000144,-0.001305823036094381,0.0038658230360944096,0.44220824182738416,0.24130454315013738,5,0.8768870436547263,False
synthetic_low_medium,GCN,label_smoothing,conf_attack_auc,0.5619799999999999,0.5603199999999999,-0.001660000000000017,-0.018961196623111933,0.015641196623111902,-0.03414890108832193,0.8031058809641973,5,1.0,False
synthetic_low_medium,GCN,label_smoothing,threshold_attack_auc,0.5307600000000001,0.5372600000000001,0.00649999999999995,-0.0003353574907106029,0.013335357490710503,0.3795233028112163,0.05756672609058117,5,0.34540035654348705,False
synthetic_low_medium,GCN,label_smoothing,shadow_attack_auc,0.44892000000000004,0.45874000000000004,0.009820000000000018,-0.04870752867249222,0.06834752867249226,0.3866418916679614,0.6655625000240452,5,1.0,False
synthetic_low_medium,GCN,label_smoothing,label_only_attack_auc,0.4931,0.5027999999999999,0.009699999999999964,-0.004709990826200286,0.024109990826200214,0.33333677768551717,0.13499535010724806,5,0.6241757346142262,False
synthetic_low_medium,GCN,confidence_masking,test_accuracy,0.8210000000000001,0.8210000000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,confidence_masking,test_auroc,0.9741,0.95862,-0.015480000000000004,-0.02095558337383461,-0.010004416626165401,-3.456166587879759,0.0014231224022916255,5,0.027839527772686265,True
synthetic_low_medium,GCN,confidence_masking,conf_attack_auc,0.5619799999999999,0.55716,-0.004820000000000002,-0.022137852390488735,0.012497852390488732,-0.11644482476633242,0.48279184486843635,5,1.0,False
synthetic_low_medium,GCN,confidence_masking,threshold_attack_auc,0.5307600000000001,0.5308999999999999,0.00013999999999996237,-0.004111316824942201,0.004391316824942125,0.009981898756931534,0.9315458857905511,5,1.0,False
synthetic_low_medium,GCN,confidence_masking,shadow_attack_auc,0.44892000000000004,0.45043999999999995,0.001519999999999988,-0.010727679520917735,0.013767679520917711,0.05702159879376091,0.7477708737158123,5,1.0,False
synthetic_low_medium,GCN,confidence_masking,label_only_attack_auc,0.4931,0.4931,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,test_accuracy,0.8210000000000001,0.8210000000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,test_auroc,0.9741,0.9741,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,conf_attack_auc,0.5619799999999999,0.5619799999999999,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,threshold_attack_auc,0.5307600000000001,0.5307600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,shadow_attack_auc,0.44892000000000004,0.44892000000000004,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GCN,epsd_ablation,label_only_attack_auc,0.4931,0.4931,0.0,0.0,0.0,0.0,1.0,5,1.0,False
