dataset,model,defense,defense_params,seed,homophily,density,train_time_seconds,test_accuracy,test_f1,test_auroc,train_ego_gap,train_ego_gap_std,test_ego_gap,test_ego_gap_std,ego_gap_diff,conf_attack_auc,conf_attack_acc,conf_attack_tpr01,conf_attack_tpr05,conf_attack_adv,threshold_attack_auc,threshold_attack_acc,threshold_attack_tpr01,threshold_attack_tpr05,threshold_attack_adv,shadow_attack_auc,shadow_attack_acc,shadow_attack_tpr01,shadow_attack_tpr05,shadow_attack_adv,label_only_attack_auc,label_only_attack_acc,label_only_attack_tpr01,label_only_attack_tpr05,label_only_attack_adv,label_only_flip_rate,loss_attack_auc,loss_attack_acc,loss_attack_tpr01,loss_attack_tpr05,loss_attack_adv,ece_test,actual_dp_epsilon,dp_delta,dp_clip_norm,dp_noise_multiplier,lambda_epsd,epsd_ablation,model_sha256,prediction_sha256,normal_loss_ep1,epsd_kl_loss_ep1,total_loss_ep1,normal_loss_final,epsd_kl_loss_final,total_loss_final
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",456,0.7995,0.005,0.0,0.85,0.8476,0.9744,0.2411,0.5474,0.2822,0.5459,-0.0411,0.6095,0.625,0.0353,0.0471,0.2204,0.6405,0.6062,0.0187,0.05,0.2375,0.6404,0.6,0.0187,0.0563,0.2375,0.5849,0.5531,0.0125,0.0688,0.1375,1.0,0.6405,0.6062,0.0187,0.05,0.2375,0.0928,,,,,0.0,none,42815883c4c5b93dcc48ed46529347658582a8d07d9fafb03a96484b5a81813a,4f2382243e9fb9c37f59f5b019999c6ef1e1d1591e0f7631619abef5de2dc34d,2.2338,0.0,2.2338,0.0401,0.0,0.0401
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",789,0.7995,0.005,0.0,0.805,0.804,0.9713,0.2595,0.572,0.2679,0.5261,-0.0084,0.6636,0.6188,0.0127,0.1139,0.2577,0.6713,0.6062,0.0125,0.1,0.2687,0.6702,0.625,0.0125,0.0938,0.2687,0.6582,0.6281,0.0,0.0688,0.2563,1.0,0.6713,0.6062,0.0125,0.1,0.2687,0.1159,,,,,0.0,none,d1eb8875bbc359d9753da9bf1fbb8e11f27790ef586320d2f40b5071451e22e7,6f65142185711920ccf00589830362f84ddda87f02f31d5914ec7a46deb72c6d,2.3983,0.0,2.3983,0.0265,0.0,0.0265
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",1024,0.7995,0.005,0.0,0.825,0.8245,0.9637,0.2767,0.5902,0.2247,0.4874,0.0519,0.654,0.5938,0.0641,0.1154,0.2805,0.6596,0.6062,0.0563,0.1313,0.2875,0.6588,0.6062,0.0563,0.1313,0.2812,0.6358,0.5906,0.0,0.0187,0.2062,1.0,0.6596,0.6062,0.0563,0.1313,0.2875,0.109,,,,,0.0,none,1cbe878243dfdf77f089ced22d913238ab06c99538a3e48fb88ef1f68e433fed,02756b9213d1909962f7b4b7ebe2296f84b27f53727aca74756672c38fd81f90,1.9441,0.0,1.9441,0.0387,0.0,0.0387
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",2024,0.7995,0.005,0.0,0.755,0.7531,0.9417,0.2375,0.5158,0.2037,0.4551,0.0338,0.716,0.675,0.0118,0.2235,0.4,0.6785,0.6125,0.0,0.125,0.3187,0.6782,0.6344,0.0,0.1187,0.3188,0.5651,0.5437,0.0,0.05,0.125,0.9969,0.6785,0.6125,0.0,0.125,0.3187,0.1672,,,,,0.0,none,4772ac7acedd2454a3d150d1bfec925f9a440f616c0f0c2b932f5b471aab1bff,b61c6012d60c7a48de875cc49a53b340551d242801bb7b9ef1d93fc2b660fac5,2.1198,0.0,2.1198,0.0497,0.0,0.0497
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",3141,0.7995,0.005,0.0,0.815,0.8076,0.972,0.2354,0.5545,0.2234,0.4851,0.012,0.714,0.6625,0.0241,0.0602,0.3553,0.676,0.6125,0.0,0.0938,0.3125,0.6751,0.6312,0.0437,0.0938,0.3063,0.6035,0.5687,0.0063,0.0437,0.175,1.0,0.676,0.6125,0.0,0.0938,0.3125,0.1075,,,,,0.0,none,87f36a0248f538b4f735933e918d6f405ecbab28341eb180e8b5ea604db91fc9,8f380d9e08314d06329a3dcd102eed6839658c0f5428607e60f4d66b4a1f13e8,2.3746,0.0,2.3746,0.0689,0.0,0.0689
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",5000,0.7995,0.005,0.0,0.88,0.8807,0.9766,0.2705,0.5792,0.2357,0.5151,0.0347,0.6996,0.6562,0.0,0.1579,0.3866,0.6888,0.625,0.0,0.1375,0.2812,0.687,0.6312,0.0125,0.1375,0.2812,0.5608,0.5406,0.0,0.0375,0.1375,0.9938,0.6888,0.625,0.0,0.1375,0.2812,0.0899,,,,,0.0,none,3aa3eea4237e2f40d3ac48e4f4441e92f0df7f4c3f2d85b7cfd6d6cc38dd0f9a,550be9f76a30be4507bdf38c31862fbf03fd26b44af81c7435f9cd25e6a9fad4,2.0495,0.0,2.0495,0.0316,0.0,0.0316
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",7777,0.7995,0.005,0.0,0.78,0.777,0.953,0.3538,0.6424,0.2447,0.4859,0.1091,0.6933,0.6937,0.0,0.0814,0.3759,0.6808,0.6188,0.0,0.0813,0.3375,0.6812,0.6625,0.0063,0.0938,0.3375,0.6211,0.5656,0.0125,0.0375,0.1875,1.0,0.6808,0.6188,0.0,0.0813,0.3375,0.1381,,,,,0.0,none,2b34c415f37cc797febde7540d1f9e216d65e01b639b21a03aacf57896108bda,08054fcb53f8064164e7a844001af1c3d2f179ceaa10130251ab7fb0b3b94c6f,2.1562,0.0,2.1562,0.0487,0.0,0.0487
synthetic_high_sparse,GCN,edge_sparsification,"{""rate"": 0.3}",9999,0.7995,0.005,0.0,0.815,0.8127,0.9744,0.2623,0.5689,0.2403,0.5015,0.022,0.6488,0.5385,0.0282,0.0845,0.2477,0.6237,0.5705,0.0,0.0641,0.2179,0.6241,0.6058,0.0192,0.0641,0.2179,0.5247,0.4808,0.0064,0.0449,0.0897,1.0,0.6237,0.5705,0.0,0.0641,0.2179,0.1091,,,,,0.0,none,355ab1172ffc8c42d27e34f52c6ad1864e08d0294504b13b61081fe18e1dae6b,672d78e0fe64f8337e02324fd7344d8f6e30481402b26328926daff2968783c6,2.1616,0.0,2.1616,0.071,0.0,0.071
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",42,0.7995,0.005,0.0,0.8,0.7971,0.9674,0.2501,0.5907,0.1763,0.4161,0.0738,0.7491,0.6203,0.141,0.1667,0.4074,0.7084,0.6139,0.0823,0.1456,0.3354,0.709,0.6424,0.0823,0.1456,0.3418,0.6462,0.6139,0.0127,0.0759,0.2468,1.0,0.7084,0.6139,0.0823,0.1456,0.3354,0.1203,,,,,0.01,none,3d496bb903923ff034b5af323cd3873f1ab0e9625b009690672d22150e231ba2,72b9c43ed43f28c72d575a9785a9da99009046164c5e9108d31accf321ea23d3,1.9857,0.2842,1.9885,0.02,1.2537,0.0325
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",123,0.7995,0.005,0.0,0.86,0.8536,0.9721,0.278,0.5936,0.2434,0.5157,0.0346,0.6099,0.5938,0.0241,0.0482,0.2212,0.6221,0.55,0.0,0.0875,0.2438,0.6214,0.6125,0.0437,0.1,0.2438,0.5602,0.5188,0.0063,0.0375,0.1562,0.9969,0.6221,0.55,0.0,0.0875,0.2438,0.0798,,,,,0.01,none,9d1d6f0def189497417f414d7305b3721c66fab2417b24731111091e49a0308f,a8f6437120ef076e9aab3f24863ac45638c2f659190a927686f8d7b6181ec3f3,1.616,0.2364,1.6184,0.0287,0.9014,0.0377
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",456,0.7995,0.005,0.0,0.89,0.8882,0.9822,0.2335,0.5446,0.2917,0.5669,-0.0582,0.5849,0.5687,0.0118,0.0118,0.2016,0.6154,0.5687,0.0,0.075,0.2312,0.6153,0.6,0.0312,0.075,0.2313,0.5869,0.5563,0.0125,0.0312,0.1688,0.9906,0.6154,0.5687,0.0,0.075,0.2312,0.0673,,,,,0.01,none,385e8267e34cbbed2a3816fd5c10cceabcaa552474224c41be03ec9c7d5dc22a,4f0903e98314b31d87a507664a043603b267344311e985d5373081c027f40fcf,2.208,0.2771,2.2108,0.0235,0.8665,0.0322
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",789,0.7995,0.005,0.0,0.84,0.8393,0.9747,0.2663,0.5882,0.2882,0.5726,-0.0219,0.6756,0.6312,0.0127,0.1266,0.3175,0.6613,0.6,0.0,0.1125,0.2812,0.6612,0.6188,0.0125,0.1125,0.2812,0.6179,0.5719,0.0,0.0437,0.1937,0.9906,0.6613,0.6,0.0,0.1125,0.2812,0.0949,,,,,0.01,none,3259ab9b1532a05d28c42d816285b436d6d66fb9457469b1d301224be4a8f40b,0abe36b72539cc4a912427eb07090ce1ed3c27a7093b517af08cc2a5395bea4d,2.2459,0.2389,2.2483,0.0303,0.6059,0.0364
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",1024,0.7995,0.005,0.0,0.86,0.8567,0.979,0.2667,0.5762,0.2457,0.521,0.021,0.607,0.5563,0.0128,0.0897,0.1657,0.6078,0.5813,0.0375,0.075,0.1875,0.6074,0.5813,0.05,0.075,0.1875,0.5759,0.575,0.0125,0.0437,0.15,1.0,0.6078,0.5813,0.0375,0.075,0.1875,0.0999,,,,,0.01,none,20858845bf17f6651ec253943e5ce9a3dfcc7315e00c74468c8c4301ebfe1d33,236c60a497706b3b20f1cf644f3df7420516557b4f590286bf646bbf4891c235,1.774,0.2703,1.7767,0.0295,0.5169,0.0347
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",2024,0.7995,0.005,0.0,0.84,0.8379,0.9603,0.2277,0.5198,0.2002,0.461,0.0276,0.6787,0.625,0.0,0.1412,0.3427,0.6705,0.5813,0.125,0.1562,0.3125,0.6709,0.6375,0.125,0.1562,0.3125,0.5949,0.5531,0.0063,0.1062,0.1562,0.9938,0.6705,0.5813,0.125,0.1562,0.3125,0.1078,,,,,0.01,none,bbb5e9362f921940fac664fe8bdf30d23a80476babf4ee44aa7875a8c06327d6,bd7d10198024eebbade3ccb5a1733c8417bccc887bbbb2033a76f138b9b9f6a1,1.9791,0.2681,1.9818,0.0353,0.8485,0.0438
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",3141,0.7995,0.005,0.0,0.895,0.8865,0.9847,0.2378,0.5807,0.2328,0.5056,0.005,0.7239,0.6375,0.1687,0.2651,0.3397,0.6604,0.5938,0.0,0.0813,0.3,0.6341,0.6375,0.0125,0.0813,0.3,0.6593,0.6,0.0125,0.0875,0.225,1.0,0.6604,0.5938,0.0,0.0813,0.3,0.0643,,,,,0.01,none,21121295713c73e1c38e52fb6f7064410cbe10de2d095df190bbeb6d7a16a229,a99ac4b642d4ae4ff613679c76d6a7225ef59c3510e3bd26bac40649c86c4670,2.1554,0.2626,2.1581,0.0389,0.5984,0.0448
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",5000,0.7995,0.005,0.0,0.87,0.8716,0.9799,0.2789,0.6065,0.2462,0.5272,0.0326,0.6563,0.6125,0.0132,0.0789,0.364,0.6574,0.6062,0.0,0.1,0.2812,0.6575,0.6188,0.0437,0.1,0.2812,0.6157,0.5687,0.025,0.1062,0.2063,0.9969,0.6574,0.6062,0.0,0.1,0.2812,0.0847,,,,,0.01,none,e46d6c05d4e3f4113cb25191c9dd7b149c64d0bef85383a21602bbbc885c80e1,db961d94e84011a30cdf99224154ee9a1123ff31aa9df8513dca335f39765a28,1.8041,0.246,1.8066,0.0133,0.4176,0.0174
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",7777,0.7995,0.005,0.0,0.805,0.804,0.9715,0.3784,0.7046,0.2555,0.5124,0.1228,0.6468,0.6125,0.0,0.0814,0.2778,0.6374,0.5875,0.0,0.1187,0.275,0.6376,0.625,0.0063,0.125,0.2625,0.5898,0.5594,0.0125,0.05,0.175,1.0,0.6374,0.5875,0.0,0.1187,0.275,0.114,,,,,0.01,none,181f23781938ad01a786e12cd28df60f6db79e037f07c378d79c0d5edb6fb2a4,d36795ea28f16ede9ccd2aaa367e422311242b9cb31c229fa8a3cdf4e6dab480,1.9715,0.2044,1.9736,0.041,0.3643,0.0446
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.01}",9999,0.7995,0.005,0.0,0.86,0.8571,0.9821,0.2593,0.5671,0.2619,0.535,-0.0026,0.6564,0.5769,0.0,0.0704,0.2474,0.6239,0.5513,0.0,0.0513,0.2244,0.6233,0.6026,0.0,0.0513,0.2244,0.5491,0.4872,0.0128,0.0705,0.1474,0.9968,0.6239,0.5513,0.0,0.0513,0.2244,0.082,,,,,0.01,none,6c25a50ea11df9b45c5ff6d7f54173812a43f46c691f016df7d42dcf373df180,f0e70add41eeaae4de9da0e99d5a5608dd4024d49d773918a602c0bcd3092d29,1.9751,0.2567,1.9777,0.0328,0.6598,0.0394
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",42,0.7995,0.005,0.0,0.8,0.7975,0.9676,0.249,0.5817,0.1765,0.4148,0.0724,0.7555,0.6266,0.1282,0.1538,0.416,0.7151,0.6329,0.0696,0.1392,0.3481,0.7159,0.6392,0.0696,0.1329,0.3544,0.6504,0.6139,0.0127,0.0886,0.2468,1.0,0.7151,0.6329,0.0696,0.1392,0.3481,0.1066,,,,,0.03,none,13adcfcd1fee5bb4a4f0e39cc983801204bf9713b844446ad84b7313d83e55e0,23845b955d27dbd7459bd99341259b08995ae35dc183650df5f0651740937513,1.9857,0.2842,1.9942,0.0237,1.0643,0.0557
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",123,0.7995,0.005,0.0,0.86,0.8537,0.9716,0.2795,0.5926,0.2429,0.5134,0.0366,0.6273,0.6,0.0241,0.0723,0.2453,0.6348,0.5813,0.0,0.0813,0.25,0.6345,0.6156,0.0437,0.0938,0.2438,0.5597,0.5094,0.0063,0.0375,0.1562,0.9969,0.6348,0.5813,0.0,0.0813,0.25,0.0915,,,,,0.03,none,fb2577111d1101d13d379831e7406ba263b31b7ed78a8eac98e9848542b32444,d600563c54141b31918eefc34b0bbd053763d0023210d00ebacc02c29918c95c,1.616,0.2364,1.6231,0.0337,0.7137,0.0551
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",456,0.7995,0.005,0.0,0.89,0.8882,0.983,0.2349,0.5449,0.2887,0.563,-0.0538,0.5948,0.575,0.0118,0.0353,0.2133,0.6239,0.575,0.0,0.0813,0.2313,0.623,0.6,0.0125,0.0875,0.2313,0.5871,0.5594,0.0125,0.0375,0.1812,0.9906,0.6239,0.575,0.0,0.0813,0.2313,0.0654,,,,,0.03,none,be39e55861d4e33be44ce6a3ce50887954e2a7e9e12006b14b0a304f22296096,027043d24394636f1e9bb5e778eb4dae2713fa75de34963d9efbe6159aaa2447,2.208,0.2771,2.2163,0.0257,0.689,0.0463
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",789,0.7995,0.005,0.0,0.84,0.8393,0.9743,0.2663,0.588,0.2854,0.5676,-0.0191,0.6762,0.6312,0.0127,0.1266,0.3077,0.6599,0.6,0.0,0.1125,0.275,0.6599,0.6219,0.0125,0.1125,0.275,0.6117,0.5687,0.0,0.0437,0.1875,0.9906,0.6599,0.6,0.0,0.1125,0.275,0.0926,,,,,0.03,none,cfe83758bb069ab8cdbb2861a3b8bb2248578878afd78a4d17356fd83a9ef1e5,4c08a50f6da506dbe11e33142ec1ccaf0401dcb89436beaf54260da2c4a779c4,2.2459,0.2389,2.253,0.0315,0.4797,0.0459
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",1024,0.7995,0.005,0.0,0.87,0.8673,0.9782,0.2644,0.5717,0.2439,0.5165,0.0205,0.6122,0.5625,0.0128,0.0897,0.1898,0.612,0.5813,0.0375,0.075,0.2,0.6108,0.5813,0.0437,0.075,0.1937,0.5786,0.575,0.0125,0.0437,0.15,1.0,0.612,0.5813,0.0375,0.075,0.2,0.1026,,,,,0.03,none,b16f203e571c450a40144b1ebc961a0f26083c3106830f4b03a3bec12dc93174,7f89802bc7f61bb28c541c8dbac82e25d9117528a6052095262636effa11dbfc,1.774,0.2703,1.7822,0.0307,0.4255,0.0434
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",2024,0.7995,0.005,0.0,0.84,0.8379,0.9608,0.2265,0.516,0.1969,0.4547,0.0295,0.6751,0.625,0.0,0.1294,0.3475,0.6701,0.5813,0.1,0.175,0.3187,0.6697,0.6406,0.1,0.1688,0.3125,0.595,0.5531,0.0063,0.1062,0.15,0.9969,0.6701,0.5813,0.1,0.175,0.3187,0.1082,,,,,0.03,none,39e0c37fc5d9b868b7139fc43d1d0d069a8ad644b7ef9ba9db1294dd60bdd9b5,0a9950cdf7379c16ecfed1bd25a3d09e6f55eb07546a9638ab2dc393757bff4b,1.9791,0.2681,1.9871,0.0369,0.7417,0.0591
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",3141,0.7995,0.005,0.0,0.9,0.8916,0.9841,0.2379,0.5819,0.2316,0.5044,0.0062,0.7274,0.65,0.2048,0.2892,0.3544,0.6607,0.5875,0.0,0.075,0.3063,0.6354,0.6375,0.0,0.075,0.2875,0.6592,0.6125,0.0125,0.0813,0.225,1.0,0.6607,0.5875,0.0,0.075,0.3063,0.0695,,,,,0.03,none,a41738fe576ea2a96d69bc3d719fa5749b9a7a94be5f0160735e4b45473c9c02,22c517d900725093a228ddff73181193fefbc7ec051be59aa51f6c9c036eca80,2.1554,0.2626,2.1633,0.0393,0.5044,0.0544
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",5000,0.7995,0.005,0.0,0.87,0.8716,0.9802,0.2769,0.6013,0.2465,0.5259,0.0304,0.6548,0.6188,0.0132,0.0789,0.339,0.6578,0.6062,0.0437,0.1,0.2687,0.6576,0.625,0.0437,0.1,0.2687,0.6085,0.5594,0.05,0.1,0.2,0.9969,0.6578,0.6062,0.0437,0.1,0.2687,0.0855,,,,,0.03,none,aed21ceb8a3ee2a36b146af9d1276928f3df7ccb1db18b4625441cc053bab3d6,270c404c6756f54b73ac153043631a3ad729ab5e6b92052996f2e2caf315dbaa,1.8041,0.246,1.8115,0.0143,0.318,0.0238
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",7777,0.7995,0.005,0.0,0.82,0.8184,0.9714,0.3782,0.7017,0.2515,0.5052,0.1267,0.6529,0.625,0.0,0.0698,0.2989,0.6379,0.5875,0.0,0.0875,0.2812,0.638,0.6312,0.0063,0.0875,0.2688,0.5986,0.5656,0.0125,0.0437,0.1875,1.0,0.6379,0.5875,0.0,0.0875,0.2812,0.1083,,,,,0.03,none,d3a9a508468d159035dcaf09d4f5c013eb5007321bbe46fbfcf96cac3d78494d,8c64936fc22e2e9b76f26dbaea5e51668bec50c7d55d6972e162194ff36eade3,1.9715,0.2044,1.9776,0.042,0.3048,0.0512
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.03}",9999,0.7995,0.005,0.0,0.86,0.8571,0.9821,0.2595,0.5662,0.2581,0.5252,0.0014,0.6594,0.5769,0.0,0.0704,0.257,0.6264,0.5641,0.0,0.0449,0.2308,0.6257,0.6058,0.0,0.0513,0.2179,0.55,0.484,0.0128,0.1282,0.1474,0.9968,0.6264,0.5641,0.0,0.0449,0.2308,0.0816,,,,,0.03,none,03cb42dcf9b31d2e3d9ac7e4e1e6266a2ed624fe6b704d4676dd75805af25ddb,a3bad15c09933932bc3adb66a8fe703aa7c504303866df66e89056c82de989bd,1.9751,0.2567,1.9828,0.0337,0.5859,0.0513
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",42,0.7995,0.005,0.0,0.795,0.7936,0.9634,0.2394,0.5448,0.1673,0.3949,0.0721,0.7425,0.6456,0.1026,0.1282,0.4099,0.7191,0.6519,0.057,0.1203,0.3544,0.7191,0.6709,0.057,0.1203,0.3671,0.6509,0.6108,0.0,0.0633,0.2215,1.0,0.7191,0.6519,0.057,0.1203,0.3544,0.1013,,,,,0.1,none,61c304e34d389b111fbbb63e56beec35b5392d339601909986bc093ea6fce43c,612ab0d5e2c7595c4f3d04ce65925348a02944d9da23d405dbebecd01466712f,1.9857,0.2842,2.0141,0.0408,0.419,0.0827
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",123,0.7995,0.005,0.0,0.86,0.8549,0.9727,0.2787,0.5837,0.2406,0.5051,0.0381,0.6476,0.6125,0.012,0.0241,0.2477,0.6462,0.5875,0.0312,0.1125,0.2687,0.6446,0.6031,0.0312,0.1125,0.275,0.56,0.5156,0.0063,0.05,0.1562,0.9969,0.6462,0.5875,0.0312,0.1125,0.2687,0.0984,,,,,0.1,none,0180317db8842de57904d82053d39a42b62818e21e3dfe0dc209ddab1b8df157,b6b39e540a6f8d3a8d21d1ac242b2ac93b216d2e14dec3c8957bbc6e9fde2b3c,1.616,0.2364,1.6397,0.0486,0.4279,0.0914
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",456,0.7995,0.005,0.0,0.89,0.8882,0.9821,0.239,0.5433,0.2794,0.548,-0.0404,0.6077,0.5875,0.0118,0.0588,0.2031,0.6315,0.6,0.0125,0.0813,0.2437,0.631,0.6062,0.0125,0.075,0.2437,0.5929,0.5938,0.0,0.05,0.1875,0.9969,0.6315,0.6,0.0125,0.0813,0.2437,0.0622,,,,,0.1,none,792b0dc110ccfbf88f8a123aca7c6511321a814e6b74753ef1795fa792d86633,1a7498545a0d6e783e1df65b38f787b857d664ae129f340a4b8bca0ff9367d97,2.208,0.2771,2.2357,0.0341,0.3113,0.0652
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",789,0.7995,0.005,0.0,0.85,0.8492,0.9724,0.2649,0.5849,0.2702,0.543,-0.0052,0.6692,0.6312,0.0127,0.1266,0.3077,0.6542,0.6,0.0,0.1062,0.2812,0.6536,0.6156,0.0063,0.1062,0.275,0.5882,0.55,0.0,0.05,0.1813,0.9875,0.6542,0.6,0.0,0.1062,0.2812,0.08,,,,,0.1,none,42c3f314fe87187ea81100b68e8ed85a1ccfccc277f48d7aa3554acc1a48272f,83f42b7c805fb75c6d6821673124f11422b1f2baac54f4579c0ac2ffeb51e994,2.2459,0.2389,2.2698,0.0361,0.2684,0.0629
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",1024,0.7995,0.005,0.0,0.87,0.8673,0.9764,0.262,0.5649,0.2371,0.5013,0.0249,0.6108,0.5875,0.0128,0.1154,0.1907,0.6135,0.575,0.0437,0.0813,0.2125,0.6127,0.6031,0.0437,0.0875,0.2125,0.5729,0.5625,0.0187,0.0563,0.125,1.0,0.6135,0.575,0.0437,0.0813,0.2125,0.0972,,,,,0.1,none,71f338852fc4a4f1c28a6f8cab7ebede36b85e67c6b468a61fd6992d6517dc45,d0964d287684c70a7f8ef42fa9aabffd186c78de23cbe53e7cd9ba2e87482d6c,1.774,0.2703,1.8011,0.0366,0.3106,0.0677
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",2024,0.7995,0.005,0.0,0.815,0.8122,0.9589,0.2243,0.5084,0.1919,0.4457,0.0324,0.6718,0.625,0.0471,0.1176,0.3357,0.6633,0.5813,0.075,0.125,0.3,0.6635,0.6469,0.075,0.125,0.3,0.6048,0.5656,0.0063,0.0625,0.175,0.9969,0.6633,0.5813,0.075,0.125,0.3,0.1104,,,,,0.1,none,a71b6239adf909c311d28046cc76ea26c516f05d5c2c753d99b805a041c5b2c9,3f4a9ea14bd6f4f8faee36717c69f35437777924e0c743ec259c60c2c036cfc0,1.9791,0.2681,2.0059,0.0424,0.3641,0.0788
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",3141,0.7995,0.005,0.0,0.895,0.8865,0.9832,0.2381,0.5847,0.225,0.4974,0.0132,0.7211,0.6813,0.2048,0.253,0.3693,0.6507,0.5813,0.025,0.075,0.3,0.6547,0.6406,0.0,0.0625,0.2938,0.6415,0.6031,0.0125,0.0688,0.2062,1.0,0.6507,0.5813,0.025,0.075,0.3,0.0676,,,,,0.1,none,c81d8cf96d04f712aff32821cd7b6fa44ada4c9bb6633ac2e5317ab68133e15b,a5f795c557922db84ef9207c45db391986184c0389bd2fd6b55419104c1f369a,2.1554,0.2626,2.1817,0.0429,0.2836,0.0712
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",5000,0.7995,0.005,0.0,0.88,0.8816,0.98,0.2741,0.5937,0.2497,0.5277,0.0244,0.6494,0.6188,0.0263,0.1184,0.307,0.6489,0.5875,0.05,0.1,0.2625,0.6488,0.6281,0.0625,0.1062,0.2562,0.5874,0.5469,0.05,0.1062,0.15,1.0,0.6489,0.5875,0.05,0.1,0.2625,0.0797,,,,,0.1,none,972cabae708cc145375cdc8d9079de2fecd08ae00623204c2c8c316ac1612a63,29bed58dbc7a3df5fe1bcc6ca44e19fb4549a3b0899c0aa97e8dbd5c599d6bdd,1.8041,0.246,1.8287,0.0173,0.1487,0.0322
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",7777,0.7995,0.005,0.0,0.805,0.8021,0.9698,0.3772,0.6977,0.2446,0.4915,0.1327,0.6548,0.6375,0.0,0.0698,0.2929,0.6367,0.5875,0.0,0.075,0.275,0.6376,0.6156,0.0063,0.075,0.275,0.5961,0.5625,0.0125,0.0437,0.175,1.0,0.6367,0.5875,0.0,0.075,0.275,0.1003,,,,,0.1,none,558f2277fc5bbc0b8d96d29c9e6ddb50e372580b716f85decf97c9ef715273ad,2cb741e0649028af312f04b0f425e8b6645d7fa289477a41abc846bbee14f27e,1.9715,0.2044,1.992,0.0451,0.2279,0.0678
synthetic_high_sparse,GCN,epsd_tuned,"{""lambda_epsd"": 0.1}",9999,0.7995,0.005,0.0,0.85,0.8475,0.9808,0.2593,0.5613,0.2415,0.4971,0.0177,0.6616,0.5897,0.0,0.0845,0.2683,0.6221,0.5577,0.0064,0.0577,0.2308,0.6219,0.6026,0.0064,0.0577,0.2244,0.5374,0.4712,0.0256,0.0769,0.1218,0.9968,0.6221,0.5577,0.0064,0.0577,0.2308,0.076,,,,,0.1,none,dbad8ce5fcabaaa1202593f25170d1bc1d184dc4c48c18ac133bd80535b45352,814e78e950f2b08a5db307777404d2fa06a643d0b81ac7be90aa684db673dbe4,1.9751,0.2567,2.0008,0.0386,0.4463,0.0833
